Herb ID,Chinese Character,English Name,Latin Name,Chinese Pin Yin,Therapeutic Function in Chinese,Therapeutic Function in English,Herb Function,Related Compound ID,Related Compound Name
H0100,卷柏,Tamariskoid spikemoss,Selaginella tamariscina,Juan Bai,止血,Bleeding control,"Promote blood circulation and stimulate menstrual discharge, Herba Selaginellae (carbonized) remove blood stasis and arrest bleeding",C0206,Mannitol
H0100,卷柏,Tamariskoid spikemoss,Selaginella tamariscina,Juan Bai,止血,Bleeding control,"Promote blood circulation and stimulate menstrual discharge, Herba Selaginellae (carbonized) remove blood stasis and arrest bleeding",C0478,Vanillic Acid
H0100,卷柏,Tamariskoid spikemoss,Selaginella tamariscina,Juan Bai,止血,Bleeding control,"Promote blood circulation and stimulate menstrual discharge, Herba Selaginellae (carbonized) remove blood stasis and arrest bleeding",C0918,Arbutin
H0100,卷柏,Tamariskoid spikemoss,Selaginella tamariscina,Juan Bai,止血,Bleeding control,"Promote blood circulation and stimulate menstrual discharge, Herba Selaginellae (carbonized) remove blood stasis and arrest bleeding",C0073,Ferulic Acid
H0100,卷柏,Tamariskoid spikemoss,Selaginella tamariscina,Juan Bai,止血,Bleeding control,"Promote blood circulation and stimulate menstrual discharge, Herba Selaginellae (carbonized) remove blood stasis and arrest bleeding",C1203,Caffeic Acid
H0100,卷柏,Tamariskoid spikemoss,Selaginella tamariscina,Juan Bai,止血,Bleeding control,"Promote blood circulation and stimulate menstrual discharge, Herba Selaginellae (carbonized) remove blood stasis and arrest bleeding",C1187,Bilobetin
H0101,爵床,Creeping rostellularia,Rostellularia procumbens,Jue Chuang,NA,NA,NA,C0030,Diphyllin
H0101,爵床,Creeping rostellularia,Rostellularia procumbens,Jue Chuang,NA,NA,NA,C0156,Isoquercetin
H0102,决明子,Sickle senna seed,Cassia tora,Jue Ming Zi,清热,Heat clearence,"Remove heat from the liver, improve eyesight, and relax bowels",C0041,Emodin
H0102,决明子,Sickle senna seed,Cassia tora,Jue Ming Zi,清热,Heat clearence,"Remove heat from the liver, improve eyesight, and relax bowels",C1240,Chrysophanol
H0102,决明子,Sickle senna seed,Cassia tora,Jue Ming Zi,清热,Heat clearence,"Remove heat from the liver, improve eyesight, and relax bowels",C0306,Physcion
H0102,决明子,Sickle senna seed,Cassia tora,Jue Ming Zi,清热,Heat clearence,"Remove heat from the liver, improve eyesight, and relax bowels",C0369,Rhein
H0102,决明子,Sickle senna seed,Cassia tora,Jue Ming Zi,清热,Heat clearence,"Remove heat from the liver, improve eyesight, and relax bowels",C1283,Danthron
H0102,决明子,Sickle senna seed,Cassia tora,Jue Ming Zi,清热,Heat clearence,"Remove heat from the liver, improve eyesight, and relax bowels",C0881,Aloe-Emodin
H0102,决明子,Sickle senna seed,Cassia tora,Jue Ming Zi,清热,Heat clearence,"Remove heat from the liver, improve eyesight, and relax bowels",C0729,Obtusifolin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0188,Linalool
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1166,Benzoic Acid
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0124,Hispidulin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0064,Eugenol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0867,Alcohol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0884,Alpha-Amyrin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0219,Methyleugenol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0312,Pinocembrin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1218,Carvacrol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0841,Abietic Acid
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0145,Inositol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1162,Benzaldehyde
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1200,Butyl Alcohol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0450,Toluene
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0063,Eucalyptol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0014,Dibutyl Phthalate
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0134,Ibuprofen
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0277,O-Xylene
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0228,M-Xylene
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0391,Scoparone
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1247,Citronellol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0181,Levomenthol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1201,Butylated Hydroxytoluene
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1209,Camphor
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0393,Scopolin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1262,Crotonaldehyde
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0102,Geraniol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1245,Citral
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C1231,Chlorogenic Acid
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0066,Eupatilin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0352,Quercetin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0914,Apigenin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0199,Luteolin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0392,Scopoletin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0156,Isoquercetin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0053,Esculetin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0133,Hyperoside
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0231,Myristic Acid
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0523,Terpineol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0504,Limonene
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0510,Phenylethyl Alcohol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0547,Caryophyllene
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0498,Cynarin
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0611,Β-Bourbonene
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0609,Myrtenal
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0667,Cirsilineol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0749,Stigmasterol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0590,"Α-Elemene,Β-Elemene"
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0771,"4,7,7-Trimethylbicyclo[2.2.1]Heptan-3-One"
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0548,Alpha-Humulone
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0528,Alpha-Terpineol
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0161,Jaceosidine
H0103,艾叶,Argy wormwood leaf,Artemisia argyi,Ai Ye,止血,Bleeding control,"Warm the channels and stop bleeding, dispel cold and stop pain",C0752,"(1R,9S)-4,11,11-Trimethyl-8-Methylenebicyclo[7.2.0]Undec-4-Ene,Caryophellene,Β-Caryophyllene"
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0935,Astragalin
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0300,Phenol
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0156,Isoquercetin
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0114,(-)-Epicatechin
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0090,Gallic Acid
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0039,Ellagic Acid
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0240,Naphthalene
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0285,Palmitic Acid
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0450,Toluene
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C1190,Biphenyl
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0851,Acetophenone
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C1201,Butylated Hydroxytoluene
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0343,Pyrene
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C1178,Beta-Sitosterol
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0263,Oleic Acid
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0148,Isoeugenol
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0199,Luteolin
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0189,Linoleic Acid
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0053,Esculetin
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0181,Levomenthol
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0510,Phenylethyl Alcohol
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0504,Limonene
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0568,Fructose
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0776,Atractylenolide I
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0839,"(2E,4E)-Deca-2,4-Dienal"
H0104,白术,Largehead atractylodes,Atractylodes macrocephala,Bai Zhu,补虚,For tonifying weakness,"Invigorate the function of the spleen and replenish qi, eliminate damp by causing diuresis, arrest excesssive perspiration, and prevent miscarriage",C0548,Alpha-Humulone
H0105,苦地丁,Bunge corydalis,Corydalis bungeana,Ku Di Ding,NA,NA,NA,C0388,Sanguinarium
H0106,苦丁茶,Plumleaf cratoxylum,Cratoxylum prunifolium,Ku Ding Cha,NA,NA,NA,C0253,Norathyriol
