gene_symbol,disease_id,score
KLF4,C0087086,0.4
KLF4,C0151744,0.65
KLF4,C0157916,0.4
KLF4,C0157917,0.4
KLF4,C0157918,0.4
KLF4,C0409667,0.4
KLF4,C1963943,0.4
KLF4,C2239176,0.75
KLF7,C0003467,0.4
KLF7,C0024232,0.4
KLF7,C0683322,0.4
KLF7,C1535926,0.4
KLF7,C1837658,0.4
KLF7,C3532934,0.4
KLF7,C3714756,0.65
KLK1,C0011881,0.4
KLK1,C0016059,0.65
KLK1,C0020538,0.85
KLK1,C0022660,0.6
KLK1,C0022661,0.7
KLK1,C0027051,0.7
KLK1,C0033141,0.45
KLK1,C0036529,0.45
KLK1,C0853897,0.55
KLK1,C0878544,0.45
KLK1,C1565662,0.4
KLK1,C1835808,0.4
KLK1,C2609414,0.6
KLK1,C2973725,0.4
KLK10,C0000786,0.4
KLK10,C0033578,0.45
KLK10,C0038356,0.4
KLK10,C0376358,0.7
KLK10,C0919267,0.7
KLK10,C1458155,0.65
KLK3,C0027643,0.4
KLK3,C0033578,0.85
KLK3,C1334615,0.4
KLK3,C1739363,0.6
KLK4,C0002452,0.9
KLK4,C0011430,0.45
KLK4,C0011436,0.6
KLK4,C0021364,0.5
KLK4,C0028878,0.45
KLK4,C0033578,0.75
KLK4,C0376358,0.8
KLK4,C0399372,0.5
KLK4,C0868847,0.45
KLK4,C2673922,0.5
KLK4,C2981132,0.45
KLK5,C0033578,0.4
KLRB1,C0025202,0.6
KRAS,C0001418,0.95
KRAS,C0001430,0.95
KRAS,C0002871,0.6
KRAS,C0004114,0.85
KRAS,C0005684,1.0
KRAS,C0005695,0.8
KRAS,C0006142,0.95
KRAS,C0007097,0.95
KRAS,C0007131,1.0
KRAS,C0007137,0.95
KRAS,C0007772,0.85
KRAS,C0009375,0.85
KRAS,C0009402,0.85
KRAS,C0009404,1.0
KRAS,C0009405,0.55
KRAS,C0014173,0.75
KRAS,C0014175,0.9
KRAS,C0016978,0.7
KRAS,C0018923,0.75
KRAS,C0019829,0.6
KRAS,C0023449,0.75
KRAS,C0023467,1.0
KRAS,C0023903,0.9
KRAS,C0024121,1.0
KRAS,C0024299,0.9
KRAS,C0024623,1.0
KRAS,C0024624,0.55
KRAS,C0025362,0.6
KRAS,C0026640,0.75
KRAS,C0026764,0.95
KRAS,C0027819,0.8
KRAS,C0028326,1.0
KRAS,C0030297,1.0
KRAS,C0030849,0.5
KRAS,C0033578,0.8
KRAS,C0036631,0.75
KRAS,C0038002,0.55
KRAS,C0038356,0.95
KRAS,C0039538,0.7
KRAS,C0040136,0.9
KRAS,C0042138,0.5
KRAS,C0149782,0.75
KRAS,C0152013,1.0
KRAS,C0152276,0.45
KRAS,C0153452,0.7
KRAS,C0153458,0.7
KRAS,C0153459,0.5
KRAS,C0153460,0.5
KRAS,C0153463,0.5
KRAS,C0153491,0.55
KRAS,C0153492,0.55
KRAS,C0153493,0.55
KRAS,C0158570,0.65
KRAS,C0206682,0.75
KRAS,C0206698,0.85
KRAS,C0206702,0.6
KRAS,C0235974,0.9
KRAS,C0242379,0.9
KRAS,C0279543,0.7
KRAS,C0334082,0.65
KRAS,C0334583,0.6
KRAS,C0345905,0.8
KRAS,C0346153,0.5
KRAS,C0346629,0.85
KRAS,C0349578,0.45
KRAS,C0349579,0.75
KRAS,C0349639,1.0
KRAS,C0406612,0.6
KRAS,C0587248,0.8
KRAS,C0596263,0.95
KRAS,C0598798,0.6
KRAS,C0677776,0.6
KRAS,C0684249,0.8
KRAS,C0699791,0.9
KRAS,C0750935,0.5
KRAS,C0751688,0.6
KRAS,C0887833,0.85
KRAS,C0917804,0.7
KRAS,C0919267,1.0
KRAS,C0949658,0.5
KRAS,C1275081,1.0
KRAS,C1335060,0.5
KRAS,C1335469,0.45
KRAS,C1337013,0.6
KRAS,C1368683,0.6
KRAS,C1458155,0.9
KRAS,C1518872,0.6
KRAS,C1708349,0.5
KRAS,C1708781,0.7
KRAS,C1838329,0.9
KRAS,C1860991,0.65
KRAS,C2239176,0.85
KRAS,C2674723,0.8
KRAS,C2931038,0.7
KRAS,C3539878,0.85
KRAS,C3809005,0.6
KRAS,C3854181,0.75
KRAS,C4552097,0.9
KRAS,C4552100,0.5
KRAS,C5555857,0.75
KRT1,C0007137,0.85
KRT1,C0020757,0.45
KRT1,C0022593,0.6
KRT1,C0037286,0.65
KRT1,C0079153,1.0
KRT1,C0376358,0.6
KRT1,C0751688,0.5
KRT1,C1721006,0.75
KRT1,C1833030,0.75
KRT1,C1835671,0.4
KRT1,C1840296,0.7
KRT1,C1843463,0.65
KRT1,C2931123,0.5
KRT1,C2936837,0.7
KRT1,C3665704,0.65
KRT1,C4707237,0.6
KRT1,C5680142,0.5
KRT1,C5774264,0.45
KRT1,C5781874,0.6
KRT1,C5848159,0.4
KRT10,C0007137,0.8
KRT10,C0011616,0.4
KRT10,C0022593,0.75
KRT10,C0037286,0.65
KRT10,C0079153,0.95
KRT10,C0311375,0.4
KRT10,C0432311,0.5
KRT10,C0751688,0.4
KRT10,C1302848,0.6
KRT10,C1333414,0.6
KRT10,C1843463,0.8
KRT10,C3665704,0.75
KRT10,C5437635,0.5
KRT10,C5781874,0.4
KRT10,C5882671,0.6
KRT10,C5882753,0.4
KRT14,C0007137,0.75
KRT14,C0014527,0.85
KRT14,C0037231,0.4
KRT14,C0040411,0.4
KRT14,C0079295,0.85
KRT14,C0079298,1.0
KRT14,C0079299,0.65
KRT14,C0080333,0.7
KRT14,C0279626,0.6
KRT14,C0343111,0.8
KRT14,C0375489,0.4
KRT14,C0406778,0.8
KRT14,C0432316,0.5
KRT14,C0751688,0.4
KRT14,C1458155,0.75
KRT14,C1851562,0.45
KRT14,C3715082,0.45
KRT14,C4024876,0.45
KRT14,C5561924,0.55
KRT14,C5680184,0.4
KRT14,C5848159,0.4
KRT20,C0001418,0.75
KRT20,C0007528,0.4
KRT20,C0009402,0.75
KRT20,C0038356,0.6
KRT5,C0007097,0.75
KRT5,C0010606,0.4
KRT5,C0014527,0.7
KRT5,C0036095,0.5
KRT5,C0079295,0.7
KRT5,C0079298,1.0
KRT5,C0079299,0.75
KRT5,C0080333,0.75
KRT5,C0206710,0.4
KRT5,C0406811,0.45
KRT5,C0432316,1.0
KRT5,C0553707,0.4
KRT5,C1368295,0.4
KRT5,C1368683,0.4
KRT5,C1458155,0.75
KRT5,C1836284,0.65
KRT5,C3714534,0.85
KRT5,C3715082,0.4
KRT5,C4016235,0.45
KRT5,C4552092,0.5
KRT5,C5561924,0.4
KRT5,C5562009,0.45
KRT5,C5562011,0.45
KRT5,C5562014,0.45
KRT6A,C0265334,0.8
KRT6A,C1706595,0.65
KRT6A,C1721007,0.55
KRT6A,C3714948,0.45
L1CAM,C0003537,0.65
L1CAM,C0003546,0.4
L1CAM,C0007134,0.6
L1CAM,C0007758,0.45
L1CAM,C0018566,0.4
L1CAM,C0020255,0.9
L1CAM,C0020305,0.4
L1CAM,C0030297,0.4
L1CAM,C0031117,0.4
L1CAM,C0036341,0.7
L1CAM,C0037772,0.8
L1CAM,C0037773,0.6
L1CAM,C0153458,0.4
L1CAM,C0153459,0.4
L1CAM,C0153460,0.4
L1CAM,C0153463,0.4
L1CAM,C0234462,0.4
L1CAM,C0234469,0.4
L1CAM,C0234472,0.4
L1CAM,C0234474,0.4
L1CAM,C0234476,0.4
L1CAM,C0234482,0.4
L1CAM,C0234484,0.4
L1CAM,C0265216,1.0
L1CAM,C0338457,0.4
L1CAM,C0454576,0.4
L1CAM,C0557874,0.45
L1CAM,C0677886,0.55
L1CAM,C0750917,0.4
L1CAM,C0750918,0.4
L1CAM,C0750919,0.4
L1CAM,C0750921,0.4
L1CAM,C0751830,0.4
L1CAM,C0795953,1.0
L1CAM,C0973461,0.4
L1CAM,C1839909,0.6
L1CAM,C1844006,0.4
L1CAM,C3278123,0.4
L1CAM,C3714756,0.8
L1CAM,C4748327,0.4
L1CAM,C5231391,0.4
L1CAM,C5779710,0.8
L1CAM,C5779711,0.6
LAMP2,C0007193,0.65
LAMP2,C0007194,0.9
LAMP2,C0038220,0.55
LAMP2,C0878544,0.75
LAMP2,C0878677,1.0
LAMP2,C0949658,0.5
LAMP2,C2216155,0.4
LAMP2,C2717907,0.4
LAMP2,C3714756,0.8
LARS1,C0018784,0.55
LARS1,C0234533,0.4
LARS1,C0271902,0.4
LARS1,C0557874,0.45
LARS1,C3278664,0.4
LARS1,C3809522,0.95
LARS1,C4551563,0.6
LARS1,C4751598,0.4
LAT,C0023895,0.4
LAT,C0085084,0.4
LAT,C0235032,0.4
LAT,C1862939,0.4
LAT,C4479588,0.7
LBP,C0001969,0.5
LBP,C0015230,0.4
LBP,C0026766,0.6
LBP,C0028754,0.85
LBP,C0038325,0.4
LBP,C0043094,0.55
LBP,C0243026,0.85
LBP,C0524620,0.7
LBP,C3541994,0.4
LBP,C4277682,0.4
LCK,C0085110,0.6
LCK,C4014233,0.8
LCK,C5191006,0.4
LCN2,C0003873,0.6
LCN2,C0005283,0.65
LCN2,C0006663,0.65
LCN2,C0007570,0.6
LCN2,C0011616,0.5
LCN2,C0018824,0.6
LCN2,C0021368,0.95
LCN2,C0022658,0.85
LCN2,C0022660,0.9
LCN2,C0022661,0.8
LCN2,C0035222,0.65
LCN2,C0036341,0.65
LCN2,C0042029,0.9
LCN2,C0079485,0.4
LCN2,C1565662,0.65
LCN2,C2609414,1.0
LCN2,C4277682,0.5
LCT,C0022951,0.9
LCT,C0035222,0.4
LCT,C0268179,1.0
LDHA,C0005586,0.7
LDHA,C0011570,0.6
LDHA,C0027051,0.65
LDHA,C0027080,0.65
LDHA,C0030297,0.5
LDHA,C0033141,0.4
LDHA,C0036529,0.4
LDHA,C0041696,0.5
LDHA,C0152013,0.85
LDHA,C0153458,0.4
LDHA,C0153459,0.4
LDHA,C0153460,0.4
LDHA,C0153463,0.4
LDHA,C0162557,0.5
LDHA,C0525045,0.5
LDHA,C0878544,0.4
LDHA,C1269683,0.5
LDHA,C1335060,0.4
LDHA,C2931743,0.65
LDHA,C3495427,0.4
LDLR,C0002395,0.85
LDLR,C0003850,0.7
LDLR,C0004153,1.0
LDLR,C0010054,1.0
LDLR,C0010068,0.85
LDLR,C0015695,0.8
LDLR,C0015696,0.5
LDLR,C0018553,0.5
LDLR,C0019196,0.75
LDLR,C0019209,0.4
LDLR,C0020443,1.0
LDLR,C0020445,1.0
LDLR,C0020473,0.95
LDLR,C0020476,0.7
LDLR,C0020479,0.75
LDLR,C0020507,0.65
LDLR,C0023890,0.5
LDLR,C0028754,0.75
LDLR,C0034362,0.4
LDLR,C0085084,0.4
LDLR,C0085762,0.5
LDLR,C0151744,0.85
LDLR,C0242339,0.85
LDLR,C0264694,0.45
LDLR,C0338480,0.55
LDLR,C0342881,0.9
LDLR,C0400966,0.85
LDLR,C0745103,0.95
LDLR,C1704417,0.85
LDLR,C1862939,0.4
LDLR,C1863512,0.75
LDLR,C2677903,0.4
LDLR,C3241937,0.65
LDLR,C4025650,0.4
LDLR,C4229399,0.4
LDLR,C4277682,0.4
LEF1,C0009375,0.4
LEF1,C0009402,0.7
LEF1,C0023434,0.75
LEF1,C0027626,0.4
LEF1,C0036503,0.65
LEF1,C0206710,0.4
LEF1,C0265554,0.4
LEF1,C0919267,0.55
LEF1,C1140680,0.55
LEF1,C1299247,0.45
LEF1,C1368295,0.4
LEF1,C1458155,0.65
LEF1,C1851849,0.4
LEF1,C4228778,0.4
LEP,C0001973,0.75
LEP,C0002395,0.9
LEP,C0004352,0.7
LEP,C0009375,0.55
LEP,C0011570,0.85
LEP,C0011581,0.85
LEP,C0011860,1.0
LEP,C0015695,0.9
LEP,C0015696,0.6
LEP,C0018800,0.4
LEP,C0019209,0.4
LEP,C0019337,0.5
LEP,C0020443,0.8
LEP,C0020456,0.85
LEP,C0020459,1.0
LEP,C0020505,0.9
LEP,C0020507,0.75
LEP,C0020538,1.0
LEP,C0020619,0.9
LEP,C0021361,0.5
LEP,C0021368,0.95
LEP,C0021655,1.0
LEP,C0023487,0.55
LEP,C0023891,0.65
LEP,C0024117,0.9
LEP,C0027746,0.65
LEP,C0028754,1.0
LEP,C0028756,0.85
LEP,C0029456,0.9
LEP,C0032460,0.95
LEP,C0032617,0.4
LEP,C0033578,0.75
LEP,C0033687,0.75
LEP,C0033975,0.7
LEP,C0035222,0.65
LEP,C0035455,0.55
LEP,C0036341,0.8
LEP,C0038358,0.65
LEP,C0039231,0.4
LEP,C0043094,0.95
LEP,C0085207,1.0
LEP,C0085602,0.55
LEP,C0149745,0.4
LEP,C0156147,0.4
LEP,C0221765,0.6
LEP,C0236663,0.65
LEP,C0241910,0.6
LEP,C0271650,0.9
LEP,C0349204,0.6
LEP,C0400966,1.0
LEP,C0524620,1.0
LEP,C0556385,0.6
LEP,C0600519,0.5
LEP,C1262477,0.95
LEP,C1269683,0.8
LEP,C1332355,0.4
LEP,C1458155,0.85
LEP,C2239176,0.9
LEP,C3241937,0.8
LEP,C3554224,1.0
LEP,C4016279,0.4
LEPR,C0001925,0.55
LEPR,C0005940,0.4
LEPR,C0007193,0.55
LEPR,C0010054,0.75
LEPR,C0010068,0.65
LEPR,C0011849,0.8
LEPR,C0011860,1.0
LEPR,C0011881,0.7
LEPR,C0011882,0.4
LEPR,C0015695,0.65
LEPR,C0015696,0.4
LEPR,C0016059,0.65
LEPR,C0017639,0.4
LEPR,C0018206,0.4
LEPR,C0019209,0.4
LEPR,C0020429,0.4
LEPR,C0020456,0.8
LEPR,C0020459,0.85
LEPR,C0020473,0.5
LEPR,C0020476,0.4
LEPR,C0020505,0.85
LEPR,C0020538,0.85
LEPR,C0020542,0.55
LEPR,C0020619,0.55
LEPR,C0021051,0.5
LEPR,C0021359,0.75
LEPR,C0021361,0.4
LEPR,C0021655,0.8
LEPR,C0022658,0.65
LEPR,C0024117,0.65
LEPR,C0025521,0.4
LEPR,C0027697,0.4
LEPR,C0028754,1.0
LEPR,C0028756,0.85
LEPR,C0029227,0.4
LEPR,C0029456,0.7
LEPR,C0029493,0.4
LEPR,C0029771,0.4
LEPR,C0033141,0.4
LEPR,C0033687,0.55
LEPR,C0034012,0.6
LEPR,C0035078,0.4
LEPR,C0035243,0.55
LEPR,C0036529,0.4
LEPR,C0043094,0.75
LEPR,C0085207,0.8
LEPR,C0085215,0.5
LEPR,C0151744,0.55
LEPR,C0162770,0.4
LEPR,C0242339,0.7
LEPR,C0242698,0.4
LEPR,C0264694,0.45
LEPR,C0271650,0.7
LEPR,C0334401,0.4
LEPR,C0400966,0.8
LEPR,C0497406,0.8
LEPR,C0520679,0.75
LEPR,C0853897,0.65
LEPR,C0878544,0.4
LEPR,C1458155,0.75
LEPR,C2239176,0.8
LEPR,C3241937,0.75
LEPR,C3554224,0.65
LEPR,C3554225,0.5
LEPR,C3888631,0.4
LEPR,C4054476,0.5
LEPR,C5191640,0.4
LEPR,C5680513,0.4
LGALS3,C0000786,0.5
LGALS3,C0002940,0.5
LGALS3,C0004096,0.75
LGALS3,C0014859,0.6
LGALS3,C0016059,0.95
LGALS3,C0025202,0.85
LGALS3,C0027051,0.85
LGALS3,C0027540,0.65
LGALS3,C0027697,0.6
LGALS3,C0038356,0.6
LGALS3,C0042373,0.6
LGALS3,C0157946,0.4
LGALS3,C0752127,0.4
LGALS3,C0752130,0.4
LGALS3,C1536220,0.8
LGALS3,C4277682,0.4
LHB,C0008043,0.4
LHB,C0020514,0.4
LHB,C0020538,0.4
LHB,C0020619,0.4
LHB,C0020672,0.4
LHB,C0021361,0.4
LHB,C0021364,0.4
LHB,C0023601,0.4
LHB,C0028043,0.4
LHB,C0032460,0.5
LHB,C0034012,0.55
LHB,C0034013,0.4
LHB,C0039231,0.4
LHB,C0085762,0.4
LHB,C0236736,0.4
LHB,C0238395,0.45
LHB,C0271582,0.7
LHB,C0334410,0.4
LHB,C0428977,0.4
LHB,C0495578,0.45
LHB,C2910379,0.45
LIF,C0000786,0.55
LIF,C0011206,0.6
LIF,C0011570,0.55
LIF,C0011581,0.55
LIF,C0018800,0.4
LIF,C0021361,0.5
LIF,C0032460,0.65
LIF,C0400966,0.65
LIF,C0752351,0.4
LIF,C1262477,0.55
LIF,C1720887,0.4
LIF,C3241937,0.6
LIN28A,C0027626,0.4
LIN28B,C0027819,1.0
LIPE,C0006142,0.5
LIPE,C0020538,0.6
LIPE,C0271694,0.5
LIPE,C1720859,0.4
LIPE,C1720860,0.4
LIPE,C1720861,0.4
LIPE,C4014869,0.7
LIPG,C0007222,0.7
LIPG,C0007785,0.45
LIPG,C0010054,0.75
LIPG,C0010068,0.65
LIPG,C0027051,0.6
LIPG,C0151744,0.45
LIPG,C0264694,0.45
LMNB1,C0152013,0.6
LMNB1,C0205711,0.5
LMNB1,C1335060,0.4
LMNB1,C1868512,0.85
LMNB1,C3164344,0.55
LMNB1,C3711387,0.4
LMNB1,C4551563,0.65
LMNB1,C4755316,0.4
LMNB1,C5543048,0.5
LMNB1,C5680774,0.4
LORICRIN,C0007137,0.6
LORICRIN,C0037286,0.5
LORICRIN,C0751688,0.4
LORICRIN,C1858805,0.85
LORICRIN,C5681261,0.4
LOX,C0003504,0.45
LOX,C0008312,0.5
LOX,C0009782,0.6
LOX,C0010495,0.7
LOX,C0013720,0.55
LOX,C0019163,0.4
LOX,C0019196,0.4
LOX,C0019202,0.5
LOX,C0020538,0.7
LOX,C0020542,0.65
LOX,C0022716,0.7
LOX,C0023890,0.6
LOX,C0023892,0.4
LOX,C0029171,0.5
LOX,C0029172,0.6
LOX,C0029463,0.6
LOX,C0032227,0.4
LOX,C0034067,0.65
LOX,C0037116,0.4
LOX,C0086468,0.4
LOX,C0155568,0.4
LOX,C0162872,0.7
LOX,C0206639,0.4
LOX,C0241868,0.4
LOX,C0264774,0.4
LOX,C0338106,0.4
LOX,C0345050,0.4
LOX,C0424503,0.4
LOX,C1836651,0.4
LOX,C4021784,0.4
LOX,C4024853,0.4
LOX,C4284414,0.45
LOX,C4707243,0.5
LPIN1,C0009402,0.4
LPIN1,C0085679,0.4
LPIN1,C1849386,0.65
LPIN1,C4274324,0.4
LPL,C0002395,0.8
LPL,C0007097,0.4
LPL,C0007222,0.9
LPL,C0007570,0.4
LPL,C0009375,0.4
LPL,C0010054,1.0
LPL,C0010068,0.85
LPL,C0011860,1.0
LPL,C0019196,0.6
LPL,C0020443,1.0
LPL,C0020445,0.75
LPL,C0020473,1.0
LPL,C0020474,0.8
LPL,C0020476,0.85
LPL,C0020538,0.8
LPL,C0020557,1.0
LPL,C0023817,1.0
LPL,C0026848,0.7
LPL,C0027051,1.0
LPL,C0027540,0.4
LPL,C0028754,0.9
LPL,C0030305,0.85
LPL,C0033141,0.4
LPL,C0033578,0.6
LPL,C0036341,0.6
LPL,C0036529,0.4
LPL,C0151744,0.85
LPL,C0206710,0.4
LPL,C0242339,0.85
LPL,C0264694,0.5
LPL,C0553707,0.4
LPL,C0813230,0.85
LPL,C0878544,0.65
LPL,C1368295,0.4
LPL,C1368683,0.4
LPL,C1449563,0.4
LPL,C1855498,0.65
LPL,C1969232,0.4
LPL,C4016424,0.4
LPO,C0398595,0.4
LPO,C1863052,0.4
LRIG1,C0004238,0.55
LRP1,C0002395,0.9
LRP1,C0008073,0.5
LRP1,C0009402,0.75
LRP1,C0018818,0.4
LRP1,C0027051,0.65
LRP1,C0027868,0.4
LRP1,C0036341,0.65
LRP1,C0041696,0.5
LRP1,C0149931,0.85
LRP1,C0149940,0.45
LRP1,C0243002,0.4
LRP1,C0263383,0.55
LRP1,C0263428,0.8
LRP1,C0263429,0.4
LRP1,C0338480,0.65
LRP1,C0343057,0.4
LRP1,C0376358,0.65
LRP1,C0557874,0.4
LRP1,C1269683,0.5
LRP1,C1510586,0.6
LRP1,C5882750,0.5
LRP5,C0004608,0.45
LRP5,C0011989,0.5
LRP5,C0016658,0.8
LRP5,C0022680,0.6
LRP5,C0026010,0.6
LRP5,C0029124,0.45
LRP5,C0029434,0.65
LRP5,C0029453,0.8
LRP5,C0029456,1.0
LRP5,C0029458,0.5
LRP5,C0029464,0.65
LRP5,C0035344,0.65
LRP5,C0042870,0.4
LRP5,C0085413,0.6
LRP5,C0158447,0.65
LRP5,C0158683,0.65
LRP5,C0221356,0.45
LRP5,C0242852,0.5
LRP5,C0339527,0.4
LRP5,C0339539,0.8
LRP5,C0344290,0.45
LRP5,C0432252,1.0
LRP5,C0432272,0.6
LRP5,C0432273,0.9
LRP5,C0854723,0.5
LRP5,C0887850,0.45
LRP5,C1314665,0.45
LRP5,C1843323,0.4
LRP5,C1843330,0.95
LRP5,C1846442,0.4
LRP5,C1851402,0.7
LRP5,C1866079,0.45
LRP5,C1866080,0.75
LRP5,C1866176,0.6
LRP5,C4016838,0.4
LRP5,C4016839,0.4
LRP5,C4016840,0.4
LRP5,C4255088,0.6
LRP5,C4302818,0.4
LRP5,C4551563,0.45
LRP5,C4551853,0.4
LRP5,C4693479,0.6
LRP5,C5567241,0.45
LRP6,C0020608,0.65
LRP6,C0022578,0.4
LRP6,C0085413,0.4
LRP6,C0158683,0.4
LRP6,C0271183,0.4
LRP6,C0349588,0.4
LRP6,C0376358,0.6
LRP6,C0399352,0.4
LRP6,C1527349,0.4
LRP6,C1849923,0.4
LRP6,C1857042,0.4
LRP6,C1970440,0.5
LRP6,C3266076,0.55
LRP6,C3539878,0.6
LRP6,C4024202,0.75
LRP6,C4082304,0.75
LRP6,C4225231,0.45
LRP6,C4551563,0.4
LRRK2,C0005745,0.4
LRRK2,C0007134,0.4
LRRK2,C0014175,0.4
LRRK2,C0026837,0.65
LRRK2,C0027746,0.95
LRRK2,C0030567,1.0
LRRK2,C0033922,0.4
LRRK2,C0087012,0.5
LRRK2,C0156147,0.45
LRRK2,C0221163,0.4
LRRK2,C0242422,1.0
LRRK2,C0338451,0.6
LRRK2,C1262477,0.45
LRRK2,C1335167,0.4
LRRK2,C1335177,0.4
LRRK2,C1835932,0.4
LRRK2,C1846862,0.9
LRRK2,C1861689,0.4
LRRK2,C3160718,0.85
LRRK2,C3697680,0.4
LRRK2,C4274355,0.65
LRRK2,C4275179,0.7
LRRK2,C4551584,0.4
LTA,C0002631,0.4
LTA,C0003872,0.65
LTA,C0004096,0.9
LTA,C0006142,0.65
LTA,C0007103,0.55
LTA,C0007273,0.45
LTA,C0007785,0.65
LTA,C0008495,0.5
LTA,C0010054,0.9
LTA,C0010068,0.7
LTA,C0010674,0.6
LTA,C0011608,0.6
LTA,C0011854,0.85
LTA,C0011860,1.0
LTA,C0011884,0.8
LTA,C0014170,0.45
LTA,C0014743,0.55
LTA,C0017638,0.55
LTA,C0018213,0.8
LTA,C0019151,0.4
LTA,C0020459,0.65
LTA,C0020517,0.7
LTA,C0023290,0.7
LTA,C0023343,0.65
LTA,C0027051,0.85
LTA,C0030246,0.5
LTA,C0033860,0.9
LTA,C0035222,0.65
LTA,C0036205,0.45
LTA,C0036341,0.6
LTA,C0036421,0.7
LTA,C0041327,0.55
LTA,C0041466,0.55
LTA,C0086981,0.45
LTA,C0149512,0.5
LTA,C0151744,0.65
LTA,C0242852,0.65
LTA,C0243026,0.75
LTA,C0264694,0.55
LTA,C0278752,0.4
LTA,C0279626,0.6
LTA,C0345967,0.5
LTA,C0392400,0.4
LTA,C0555198,0.4
LTA,C1275592,0.4
LTA,C1328252,0.55
LTA,C1332338,0.4
LTA,C1527336,0.65
LTA4H,C0004153,0.65
LTA4H,C0011570,0.5
LTA4H,C0011581,0.5
LTC4S,C0013182,0.4
LTC4S,C0023487,0.4
LTC4S,C1859648,0.4
LTC4S,C3279662,0.45
LY96,C0003873,0.65
LY96,C0007097,0.5
LY96,C0008370,0.4
LY96,C0009404,0.4
LY96,C0553707,0.4
LY96,C1368683,0.4
LYN,C0019693,0.4
LYN,C5830525,0.45
LYVE1,C2239176,0.6
LYZ,C0268389,0.75
LYZ,C5680270,0.6
LYZ,C5935572,0.45
MADCAM1,C0009319,0.75
MADCAM1,C0029513,0.4
MADD,C0004352,0.4
MADD,C5436579,0.5
MADD,C5436585,0.5
MADD,C5568766,0.4
MADD,C5680029,0.4
MAFA,C1578917,0.7
MAFA,C4015436,0.4
MAFG,C0008372,0.4
MAFG,C0677776,0.4
MALAT1,C0236663,0.5
MAN2B1,C0010278,0.45
MAN2B1,C0017661,0.4
MAN2B1,C0024748,1.0
MAN2B1,C0027070,0.4
MAN2B1,C0342847,0.4
MAN2B1,C1855114,0.4
MAN2B1,C3714756,0.65
MAN2B1,C5679974,0.4
MAOA,C0001973,0.75
MAOA,C0002395,0.8
MAOA,C0003431,0.75
MAOA,C0004352,0.8
MAOA,C0004936,0.75
MAOA,C0005586,0.8
MAOA,C0005587,0.6
MAOA,C0006142,0.6
MAOA,C0011570,0.85
MAOA,C0011581,0.85
MAOA,C0013415,0.5
MAOA,C0014175,0.5
MAOA,C0019151,0.5
MAOA,C0020179,0.6
MAOA,C0020649,0.4
MAOA,C0026848,0.5
MAOA,C0029227,0.4
MAOA,C0030319,0.75
MAOA,C0030567,0.85
MAOA,C0031511,0.5
MAOA,C0033054,0.4
MAOA,C0033975,0.6
MAOA,C0036341,0.75
MAOA,C0041696,0.75
MAOA,C0085762,0.7
MAOA,C0270458,0.6
MAOA,C0525045,0.8
MAOA,C0600427,0.5
MAOA,C0745744,0.4
MAOA,C0796275,1.0
MAOA,C1257877,0.4
MAOA,C1269683,0.85
MAOA,C1285261,0.4
MAOA,C1510586,0.8
MAOA,C1839707,0.4
MAOA,C2063866,0.6
MAOA,C2362914,0.65
MAOA,C3714756,0.65
MAOA,C4310831,0.4
MAOB,C0001973,0.7
MAOB,C0002395,0.95
MAOB,C0002888,0.4
MAOB,C0004352,0.6
MAOB,C0005586,0.7
MAOB,C0009375,0.4
MAOB,C0011570,0.85
MAOB,C0011581,0.85
MAOB,C0014175,0.4
MAOB,C0019151,0.65
MAOB,C0020179,0.65
MAOB,C0020649,0.4
MAOB,C0030567,1.0
MAOB,C0031511,0.4
MAOB,C0036341,0.75
MAOB,C0041696,0.65
MAOB,C0525045,0.6
MAOB,C1257877,0.4
MAOB,C1269683,0.75
MAOB,C2936349,0.4
MAP1B,C0009402,0.4
MAP1B,C0026827,0.4
MAP1B,C0034194,0.4
MAP1B,C0338656,0.4
MAP1B,C0344482,0.45
MAP1B,C0424503,0.4
MAP1B,C0557874,0.45
MAP1B,C1263846,0.45
MAP1B,C1510586,0.65
MAP1B,C1535926,0.4
MAP1B,C1839858,0.4
MAP1B,C1848213,0.4
MAP1B,C1860819,0.4
MAP1B,C1868720,0.85
MAP1B,C2243051,0.4
MAP1B,C2752071,0.4
MAP1B,C5394503,0.45
MAP1B,C5676951,0.6
MAP1B,C5779548,0.4
MAP1LC3A,C0017636,0.7
MAP1LC3A,C0278878,0.4
MAP1LC3A,C1514422,0.4
MAP1LC3B,C0037929,0.4
MAP1LC3B,C0038187,0.4
MAP1LC3B,C0751651,0.4
MAP1LC3B,C4277682,0.4
MAP2,C0000786,0.4
MAP2,C0005586,0.7
MAP2,C0009402,0.4
MAP2,C0030567,0.6
MAP2,C0035372,0.6
MAP2,C0041696,0.6
MAP2,C0157916,0.4
MAP2,C0157917,0.4
MAP2,C0157918,0.4
MAP2,C0409667,0.4
MAP2,C0525045,0.7
MAP2,C0752347,0.65
MAP2,C1269683,0.7
MAP2K1,C0003857,0.65
MAP2K1,C0007131,0.9
MAP2K1,C0007134,0.85
MAP2K1,C0007786,0.45
MAP2K1,C0017638,0.8
MAP2K1,C0018801,0.65
MAP2K1,C0018802,0.65
MAP2K1,C0019621,0.7
MAP2K1,C0023443,0.75
MAP2K1,C0025202,0.95
MAP2K1,C0025239,0.9
MAP2K1,C0028326,0.9
MAP2K1,C0033578,0.75
