Compound ID,"	Common name",ChemblID,CAS,PubchemID,Formula,related targets,Protein Name,Gene Symbol,UniprotID,Target Level,No. of Literature Evidence
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T24U57,E-selectin,SELE,P16581,B,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T72BXP,Platelet endothelial cell adhesion molecule,PECAM1,P16284,B,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T42EAZ,Vascular endothelial growth factor A,VEGFA,P15692,B,2Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T88QQE,Fibroblast growth factor 2,FGF2,P09038,B,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T96OOK,Signal transducer and activator of transcription 3,STAT3,P40763,B,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T71K92,Apoptosis regulator Bcl-2,BCL2,P10415,B,6Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T74I49,Bcl-2-like protein 1,BCL2L1,Q07817,B,4Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T39YUJ,Tyrosine-protein phosphatase non-receptor type 6,PTPN6,P29350,B,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T85U8U,Caspase-3,CASP3,P42574,B,5Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T80OJF,Interstitial collagenase,MMP1,P03956,B,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T80GUN,72 kDa type IV collagenase,MMP2,P08253,B,2Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T20H9F,Stromelysin-1,MMP3,P08254,B,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T95H9O,Stromelysin-2,MMP10,P09238,B,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T38T1U,Caspase-8,CASP8,Q14790,B,3Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T80TUC,Apoptosis regulator BAX,BAX,Q07812,B,2Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T38OH4,Caspase-1,CASP1,P29466,B,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T23P74,Caspase-9,CASP9,P55211,B,2Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T82JWE,Cellular tumor antigen p53,TP53,P04637,B,2Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T77FOL,Neuromodulin,GAP43,P17677,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T00CXT,Prostaglandin G/H synthase 1,PTGS1,P23219,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T27U96,Granulocyte-macrophage colony-stimulating factor,CSF2,P04141,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T64BTV,Interleukin-1 beta,IL1B,P01584,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T10HL8,Intercellular adhesion molecule 1,ICAM1,P05362,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T09H2Z,"Nitric oxide synthase, inducible",NOS2,P35228,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T02GD4,Tumor necrosis factor ligand superfamily member 6,FASLG,P48023,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T10S5F,Cyclin-dependent kinase 4,CDK4,P11802,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T22IMH,Cyclin-dependent kinase 6,CDK6,Q00534,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T38BR0,G1/S-specific cyclin-D2,CCND2,P30279,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T75H3W,Cyclin-dependent kinase 2,CDK2,P24941,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T74JJN,Fatty acid synthase,FASN,P49327,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T64W2K,Cyclin-dependent kinase inhibitor 1,CDKN1A,P38936,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T93WZG,G1/S-specific cyclin-D1,CCND1,P24385,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T64UH1,"Nitric oxide synthase, endothelial",NOS3,P29474,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T75HMM,Induced myeloid leukemia cell differentiation protein Mcl-1,MCL1,Q07820,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T04UTZ,G1/S-specific cyclin-E1,CCNE1,P24864,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T80OPZ,NADPH oxidase 4,NOX4,Q9NPH5,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T53ES3,Protein S100-A1,S100A1,P23297,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T88TDZ,RAC-alpha serine/threonine-protein kinase,AKT1,P31749,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T04A6O,UDP-glucuronosyltransferase 1A3,UGT1A3,P35503,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T50WOV,ATP-dependent translocase ABCB1,ABCB1,P08183,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T92BZ2,Catenin beta-1,CTNNB1,P35222,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T14LSK,E3 ubiquitin-protein ligase XIAP,XIAP,P98170,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T91OUC,Mucin-5AC,MUC5AC,P98088,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T59IKQ,Vascular cell adhesion protein 1,VCAM1,P19320,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T64X48,C-X-C chemokine receptor type 4,CXCR4,P61073,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T61OY3,UDP-glucuronosyltransferase 1A1,UGT1A1,P22309,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T37WQE,Kallikrein-5,KLK5,Q9Y337,C,1Reference(s)
C0476,UrsolicAcid,CHEMBL169,77-52-1,64945,C30H48O3,T16DCZ,Twist-related protein 1,TWIST1,Q15672,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T42D4V,Histone deacetylase 1,HDAC1,Q13547,A,7Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T68DAN,Histone deacetylase 9,HDAC9,Q9UKV0,A,13Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T90RVD,Histone deacetylase 8,HDAC8,Q9BY41,A,2Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T68M1D,Histone deacetylase 2,HDAC2,Q92769,A,2Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T38AWT,Histone deacetylase 3,HDAC3,O15379,A,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T82ALJ,Glycogen synthase kinase-3 beta,GSK3B,P49841,A,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T18C4B,Methylated-DNA--protein-cysteine methyltransferase,MGMT,P16455,A,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T74LFK,Neurogenic locus notch homolog protein 1,NOTCH1,P46531,A,3Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T90FBZ,Clusterin,CLU,P10909,A,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T83YZD,Acetylcholinesterase,ACHE,P22303,A,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T42PUG,"Solute carrier family 2, facilitated glucose transporter member 1",SLC2A1,P11166,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T49V5I,Survival motor neuron protein,SMN1;SMN2,Q16637,C,3Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T02HSM,Neuroglobin,NGB,Q9NPG2,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T71N8B,Survival motor neuron protein,SMN1;SMN2,Q16637,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T23VMI,Tumor necrosis factor,TNF,P01375,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T63T5P,Histone deacetylase 4,HDAC4,P56524,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T94H37,Cadherin-1,CDH1,P12830,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T71B0A,Cytosolic phospholipase A2,PLA2G4A,P47712,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T85QFY,Somatostatin receptor type 2,SSTR2,P30874,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T75GKT,Mothers against decapentaplegic homolog 4,SMAD4,Q13485,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T18YXD,Albumin,ALB,P02768,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T74D4Y,CASP8 and FADD-like apoptosis regulator,CFLAR,O15519,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T06MXL,Neprilysin,MME,P08473,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T51WGR,Pancreas/duodenum homeobox protein 1,PDX1,P52945,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T43N2D,Epidermal growth factor receptor,EGFR,P00533,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T55LCD,"POU domain, class 5, transcription factor 1",POU5F1,Q01860,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T61SU2,Coxsackievirus and adenovirus receptor,CXADR,P78310,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T04FNN,Guanine nucleotide-binding protein G(i) subunit alpha-1,GNAI1,P63096,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T12T4H,Brain-derived neurotrophic factor,BDNF,P23560,C,2Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T40DE5,"Tryptophan 2,3-dioxygenase",TDO2,P48775,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T36NQ9,Mothers against decapentaplegic homolog 1,SMAD1,Q15797,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T64HY3,Mothers against decapentaplegic homolog 5,SMAD5,Q99717,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T96OOK,Signal transducer and activator of transcription 3,STAT3,P40763,C,1Reference(s)
C0477,ValproicAcid,CHEMBL109,99-66-1,3121,C8H16O2,T22QY0,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3,BNIP3,Q12983,C,1Reference(s)
C0478,VanillicAcid,CHEMBL120568,121-34-6,8468,C8H8O4,T13KGH,Tyrosinase,TYR,P14679,A,1Reference(s)
C0478,VanillicAcid,CHEMBL120568,121-34-6,8468,C8H8O4,T31MUM,"5,6-dihydroxyindole-2-carboxylic acid oxidase",TYRP1,P17643,A,1Reference(s)
C0478,VanillicAcid,CHEMBL120568,121-34-6,8468,C8H8O4,T88AJI,Hypoxia-inducible factor 1-alpha,HIF1A,Q16665,A,1Reference(s)
C0478,VanillicAcid,CHEMBL120568,121-34-6,8468,C8H8O4,T64UH1,"Nitric oxide synthase, endothelial",NOS3,P29474,B,1Reference(s)
C0478,VanillicAcid,CHEMBL120568,121-34-6,8468,C8H8O4,T22H8P,Carbonic anhydrase 3,CA3,P07451,B,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T70KPE,Transient receptor potential cation channel subfamily V member 3,TRPV3,Q8NET8,A,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T49TDM,Matrix metalloproteinase-9,MMP9,P14780,A,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T26KIE,Transcription factor AP-1,JUN,P05412,A,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T06VX0,MAP/microtubule affinity-regulating kinase 4,MARK4,Q96L34,A,2Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T98QOA,DNA-dependent protein kinase catalytic subunit,PRKDC,P78527,A,2Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T67KTV,Transient receptor potential cation channel subfamily V member 1,TRPV1,Q8NER1,A,4Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T31EJG,Apoptotic protease-activating factor 1,APAF1,O14727,A,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T09INZ,Transient receptor potential cation channel subfamily A member 1,TRPA1,O75762,A,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T35QZO,Cytochrome c,CYCS,P99999,A,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T80TUC,Apoptosis regulator BAX,BAX,Q07812,A,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T79WXA,Mitogen-activated protein kinase 1,MAPK1,P28482,C,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T68SE0,"Solute carrier family 2, facilitated glucose transporter member 4",SLC2A4,P14672,C,1Reference(s)
C0479,Vanillin,CHEMBL13883,121-33-5,1183,C8H8O3,T58J2Y,Peroxisome proliferator-activated receptor gamma,PPARG,P37231,C,1Reference(s)
C0480,Venlafaxine,CHEMBL637,93413-69-5,5656,C17H27NO2,T09BRP,NA,PKB_RS07820,NA,A,1Reference(s)
C0480,Venlafaxine,CHEMBL637,93413-69-5,5656,C17H27NO2,T49ORJ,Peroxisome proliferator-activated receptor alpha,PPARA,Q07869,C,1Reference(s)
C0480,Venlafaxine,CHEMBL637,93413-69-5,5656,C17H27NO2,T70VB4,Cortistatin,CORT,O00230,C,1Reference(s)
C0480,Venlafaxine,CHEMBL637,93413-69-5,5656,C17H27NO2,T13YN2,Bcl-2-like protein 1,Bcl2l1,Q64373,C,1Reference(s)
C0480,Venlafaxine,CHEMBL637,93413-69-5,5656,C17H27NO2,T80TUC,Apoptosis regulator BAX,BAX,Q07812,C,1Reference(s)
C0481,Verapamil,CHEMBL6966,52-53-9,2520,C27H38N2O4,T37CIB,"ATP-binding cassette sub-family B member 6, mitochondrial",ABCB6,Q9NP58,A,2Reference(s)
C0481,Verapamil,CHEMBL6966,52-53-9,2520,C27H38N2O4,T50WOV,ATP-dependent translocase ABCB1,ABCB1,P08183,A,51Reference(s)
C0481,Verapamil,CHEMBL6966,52-53-9,2520,C27H38N2O4,T88BCB,Glycerol-3-phosphate phosphatase,PGP,A6NDG6,A,4Reference(s)
C0481,Verapamil,CHEMBL6966,52-53-9,2520,C27H38N2O4,T85AXP,Cytochrome P450 3A4,CYP3A4,P08684,A,3Reference(s)
C0481,Verapamil,CHEMBL6966,52-53-9,2520,C27H38N2O4,T60A9R,NA,CYP3A,NA,A,1Reference(s)
C0481,Verapamil,CHEMBL6966,52-53-9,2520,C27H38N2O4,T97FEF,Broad substrate specificity ATP-binding cassette transporter ABCG2,ABCG2,Q9UNQ0,A,4Reference(s)
C0481,Verapamil,CHEMBL6966,52-53-9,2520,C27H38N2O4,T22OPB,Nuclear factor erythroid 2-related factor 2,NFE2L2,Q16236,A,1Reference(s)
C0481,Verapamil,CHEMBL6966,52-53-9,2520,C27H38N2O4,T39FBA,Thioredoxin-interacting protein,TXNIP,Q9H3M7,A,1Reference(s)
C0481,Verapamil,CHEMBL6966,52-53-9,2520,C27H38N2O4,T21EGX,Multidrug resistance-associated protein 1,ABCC1,P33527,A,2Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T44LWL,Transcription factor p65,RELA,Q04206,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T06MXL,Neprilysin,MME,P08473,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T40LTN,"Phospholipase A2, membrane associated",PLA2G2A,P14555,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T02WMA,Ornithine decarboxylase,ODC1,P11926,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T25H22,Protein kinase C beta type,PRKCB,P05771,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T56TXY,Polyunsaturated fatty acid 5-lipoxygenase,ALOX5,P09917,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T64F54,Mineralocorticoid receptor,NR3C2,P08235,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T24G2P,Serum paraoxonase/lactonase 3 (EC 3.1.1.2) (EC 3.1.1.81) (EC 3.1.8.1),PON3,Q15166,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T06RMZ,Nuclear factor NF-kappa-B p105 subunit,NFKB1,P19838,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T89GFN,Macrophage migration inhibitory factor,MIF,P14174,A,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T88TDZ,RAC-alpha serine/threonine-protein kinase,AKT1,P31749,B,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T68SE0,"Solute carrier family 2, facilitated glucose transporter member 4",SLC2A4,P14672,B,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T09H2Z,"Nitric oxide synthase, inducible",NOS2,P35228,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T26KIE,Transcription factor AP-1,JUN,P05412,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T23VMI,Tumor necrosis factor,TNF,P01375,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T79WXA,Mitogen-activated protein kinase 1,MAPK1,P28482,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T32ECR,Collagen alpha-2(I) chain,COL1A2,P08123,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T50E9D,Metallothionein-3,MT3,P25713,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T10HL8,Intercellular adhesion molecule 1,ICAM1,P05362,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T24U57,E-selectin,SELE,P16581,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T63GUB,Proto-oncogene c-Fos,FOS,P01100,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T82ALJ,Glycogen synthase kinase-3 beta,GSK3B,P49841,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T79KQO,NF-kappa-B inhibitor alpha,NFKBIA,P25963,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T17CNB,Thioredoxin,TXN,P10599,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T21T2E,Extracellular superoxide dismutase [Cu-Zn],SOD3,P08294,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T70SFS,"Superoxide dismutase [Mn], mitochondrial",SOD2,P04179,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T16A2X,Catalase,CAT,P04040,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T50WOV,ATP-dependent translocase ABCB1,ABCB1,P08183,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T56MD7,Glutathione hydrolase 5 proenzyme,GGT5,P36269,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T87CV3,Guanylate cyclase soluble subunit beta-1,GUCY1B1,Q02153,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T08Q7W,Prostaglandin G/H synthase 2,PTGS2,P35354,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T42EAZ,Vascular endothelial growth factor A,VEGFA,P15692,C,2Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T21Q0D,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,P04035,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T26EZU,Myc proto-oncogene protein,MYC,P01106,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T53AOE,Transforming growth factor beta-1 proprotein [Cleaved intoLatency-associated peptide,TGFB1,P01137,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T02QBS,Cytochrome P450 1A2,CYP1A2,P05177,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T63BQU,Cytochrome P450 1A1,CYP1A1,P04798,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T70HTD,Cytochrome P450 2E1,CYP2E1,P05181,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T11R4S,Tumor necrosis factor receptor superfamily member 5,CD40,P25942,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T47MPW,T-lymphocyte activation antigen CD86,CD86,P42081,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T59IKQ,Vascular cell adhesion protein 1,VCAM1,P19320,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T85U8U,Caspase-3,CASP3,P42574,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T30KQB,Alanine aminotransferase 1,GPT,P24298,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T42XY2,Insulin-like growth factor 1 receptor,IGF1R,P08069,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T30D9G,Superoxide dismutase [Cu-Zn],SOD1,P00441,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T02OOS,C-C chemokine receptor type 5,CCR5,P51681,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T23P74,Caspase-9,CASP9,P55211,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T26TBJ,Calpain-1 catalytic subunit,CAPN1,P07384,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T32EIL,F-box only protein 32,FBXO32,Q969P5,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T92LEW,Inactive caspase-12,CASP12,Q6UXS9,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T96ABY,E3 ubiquitin-protein ligase TRIM63,TRIM63,Q969Q1,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T50V79,Interleukin-4,IL4,P05112,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T83YZD,Acetylcholinesterase,ACHE,P22303,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T02IOG,Cyclin-dependent kinase inhibitor 1B,CDKN1B,P46527,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T71B0A,Cytosolic phospholipase A2,PLA2G4A,P47712,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T93SFQ,NAD-dependent protein deacetylase sirtuin-1,SIRT1,Q96EB6,C,2Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T33JGV,Tumor suppressor ARF;Cyclin-dependent kinase inhibitor 2A,CDKN2A,Q8N726;P42771,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T94H37,Cadherin-1,CDH1,P12830,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T78ZF2,Protein kinase C alpha type,PRKCA,P17252,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T28HOM,Leptin,LEP,P41159,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T36SOV,Plasminogen activator inhibitor 1,SERPINE1,P05121,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T17CZC,Tissue factor,F3,P13726,C,1Reference(s)
C0482,VitaminE,CHEMBL47,NA,14985,C29H50O2,T40JZG,GPI-anchor transamidase,PIGK,Q92643,C,1Reference(s)
C0483,Vitexin,CHEMBL487417,3681-93-4,5280441,C21H20O10,T86CQC,"Glutamate receptor ionotropic, NMDA 1",GRIN1,Q05586,A,1Reference(s)
C0483,Vitexin,CHEMBL487417,3681-93-4,5280441,C21H20O10,T85U8U,Caspase-3,CASP3,P42574,A,1Reference(s)
C0483,Vitexin,CHEMBL487417,3681-93-4,5280441,C21H20O10,T58XLK,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,P18031,A,1Reference(s)
C0483,Vitexin,CHEMBL487417,3681-93-4,5280441,C21H20O10,T82ALJ,Glycogen synthase kinase-3 beta,GSK3B,P49841,A,1Reference(s)
C0483,Vitexin,CHEMBL487417,3681-93-4,5280441,C21H20O10,T83YZD,Acetylcholinesterase,ACHE,P22303,B,1Reference(s)
